역번호,역사명,노선번호,노선명,영문역사명,한자역사명,환승역구분,환승노선번호,환승노선명,역위도,역경도,운영기관명,역사도로명주소,역사전화번호,데이터기준일자,제공기관코드,제공기관명
118,진천,S2701,대구 도시철도 1호선,Jincheon,辰泉,일반역,,,35.813826,128.520397,대구광역시 대구도시철도공사,대구광역시 달서구 월배로 지하76 (진천동),053-642-7723,2021-03-31,B552109,대구도시철도공사
119,월배,S2701,대구 도시철도 1호선,Wolbae,月背,일반역,,,35.816276,128.528392,대구광역시 대구도시철도공사,대구광역시 달서구 월배로 지하143 (진천동),053-642-7732,2021-03-31,B552109,대구도시철도공사
120,상인,S2701,대구 도시철도 1호선,Sangin,上仁,일반역,,,35.818966,128.535684,대구광역시 대구도시철도공사,대구광역시 달서구 월배로 지하223 (상인동),053-642-7745,2021-03-31,B552109,대구도시철도공사
121,월촌,S2701,대구 도시철도 1호선,Wolchon,月村,일반역,,,35.823688,128.543277,대구광역시 대구도시철도공사,대구광역시 달서구 월배로 지하311 (송현동),053-626-7710,2021-03-31,B552109,대구도시철도공사
122,송현,S2701,대구 도시철도 1호선,Songhyeon,松峴,일반역,,,35.831079,128.549562,대구광역시 대구도시철도공사,대구광역시 달서구 월배로 지하412 (송현동),053-626-7730,2021-03-31,B552109,대구도시철도공사
123,성당못,S2701,대구 도시철도 1호선,Seongdangmot,聖堂못,일반역,,,35.837471,128.555224,대구광역시 대구도시철도공사,대구광역시 남구 월배로 지하501 (대명동),053-651-7736,2021-03-31,B552109,대구도시철도공사
124,대명,S2701,대구 도시철도 1호선,Daemyeong,大明,일반역,,,35.839302,128.563288,대구광역시 대구도시철도공사,대구광역시 남구 대명로 지하71 (대명동),053-627-7746,2021-03-31,B552109,대구도시철도공사
125,안지랑,S2701,대구 도시철도 1호선,Anjirang,없음,일반역,,,35.839243,128.571705,대구광역시 대구도시철도공사,대구광역시 남구 대명로 지하141 (대명동),053-626-7747,2021-03-31,B552109,대구도시철도공사
126,현충로,S2701,대구 도시철도 1호선,Hyeonchungno,顯忠路,일반역,,,35.840911,128.579194,대구광역시 대구도시철도공사,대구광역시 남구 대명로 지하222 (대명동),053-651-7756,2021-03-31,B552109,대구도시철도공사
127,영대병원,S2701,대구 도시철도 1호선,Y.N.Univ.Hosp,嶺大病院,일반역,,,35.844269,128.586057,대구광역시 대구도시철도공사,대구광역시 남구 대명로 지하292 (대명동),053-626-7760,2021-03-31,B552109,대구도시철도공사
128,교대,S2701,대구 도시철도 1호선,Univ. of Educ,敎大,일반역,,,35.851106,128.588432,대구광역시 대구도시철도공사,대구광역시 남구 중앙대로 지하194 (대명동),053-473-7702,2021-03-31,B552109,대구도시철도공사
129,명덕,S2701,대구 도시철도 1호선,Myeongdeok,明德,환승역,S2701+S2703,대구 도시철도 1호선 + 대구 도시철도 3호선,35.8580257,128.5824361,대구광역시 대구도시철도공사,대구광역시 중구 명덕로 지하185 (남산동),053-255-7723,2021-03-31,B552109,대구도시철도공사
130,반월당,S2701,대구 도시철도 1호선,Banwoldang,半月堂,환승역,S2701+S2702,대구 도시철도 1호선 + 대구 도시철도 2호선,35.864678,128.591147,대구광역시 대구도시철도공사,대구광역시 중구 달구벌대로 지하2100 (덕산동),053-255-7735,2021-03-31,B552109,대구도시철도공사
131,중앙로,S2701,대구 도시철도 1호선,Jungangno,中央路,일반역,,,35.870913,128.591799,대구광역시 대구도시철도공사,대구광역시 중구 중앙대로 지하424 (남일동),053-256-7746,2021-03-31,B552109,대구도시철도공사
132,대구,S2701,대구 도시철도 1호선,Daegu sta.,大邱驛,일반역,,,35.8763691,128.5884861,대구광역시 대구도시철도공사,대구광역시 북구 칠성남로30길 지하24 (칠성동),053-426-7797,2021-03-31,B552109,대구도시철도공사
133,칠성시장,S2701,대구 도시철도 1호선,Chilseong Market,七星市場,일반역,,,35.876141,128.602971,대구광역시 대구도시철도공사,대구광역시 북구 칠성남로 지하222 (칠성동),053-427-7751,2021-03-31,B552109,대구도시철도공사
134,신천,S2701,대구 도시철도 1호선,Sincheon,新川,일반역,,,37.511624,127.083391,대구광역시 대구도시철도공사,대구광역시 동구 동부로 지하41 (신천동),053-756-7706,2021-03-31,B552109,대구도시철도공사
135,동대구,S2701,대구 도시철도 1호선,Dongdaegu sta.,東大邱驛,일반역,,,35.877303,128.627513,대구광역시 대구도시철도공사,대구광역시 동구 동대구로 지하530 (신천동),053-742-7787,2021-03-31,B552109,대구도시철도공사
136,동구청,S2701,대구 도시철도 1호선,Donggu office,東區廳,일반역,,,35.8838366,128.6316231,대구광역시 대구도시철도공사,대구광역시 동구 신암남로 지하169 (신암동),053-942-7721,2021-03-31,B552109,대구도시철도공사
137,아양교,S2701,대구 도시철도 1호선,Ayanggyo,峨洋橋,일반역,,,35.887162,128.6375663,대구광역시 대구도시철도공사,대구광역시 동구 아양로 지하245 (신암동),053-942-7724,2021-03-31,B552109,대구도시철도공사
138,동촌,S2701,대구 도시철도 1호선,Dongchon,東村,일반역,,,35.886159,128.649053,대구광역시 대구도시철도공사,대구광역시 동구 해동로 지하197 (검사동),053-981-7731,2021-03-31,B552109,대구도시철도공사
139,해안,S2701,대구 도시철도 1호선,Haean,解顔,일반역,,,35.8838981,128.6593108,대구광역시 대구도시철도공사,대구광역시 동구 동촌로 지하167 (방촌동),053-981-7775,2021-03-31,B552109,대구도시철도공사
140,방촌,S2701,대구 도시철도 1호선,Bangchon,芳村,일반역,,,35.879692,128.669976,대구광역시 대구도시철도공사,대구광역시 동구 동촌로 지하275 (방촌동),053-984-7716,2021-03-31,B552109,대구도시철도공사
141,용계,S2701,대구 도시철도 1호선,Yonggye,龍溪,일반역,,,35.876273,128.681415,대구광역시 대구도시철도공사,대구광역시 동구 동촌로 지하383 (용계동),053-985-7798,2021-03-31,B552109,대구도시철도공사
142,율하,S2701,대구 도시철도 1호선,Yulha,栗下,일반역,,,35.869579,128.693032,대구광역시 대구도시철도공사,대구광역시 동구 안심로 지하57 (율하동),053-962-7729,2021-03-31,B552109,대구도시철도공사
143,신기,S2701,대구 도시철도 1호선,Singi,新基,일반역,,,35.866759,128.701658,대구광역시 대구도시철도공사,대구광역시 동구 안심로 지하159 (신기동),053-962-7773,2021-03-31,B552109,대구도시철도공사
2020,중동역,S2602,부산도시철도 2호선,Jung-dong,中洞,일반역,,,35.166700,129.168604,부산교통공사,부산광역시 해운대구 해운대로 지하 730,051-678-6202,2020-06-05,5380000,경상남도 양산시
203,해운대역,S2602,부산도시철도 2호선,Haeundae,海雲臺,일반역,,,35.163672,129.158908,부산교통공사,부산광역시 해운대구 해운대로 지하 626,051-678-6203,2020-06-05,5380000,경상남도 양산시
204,동백역,S2602,부산도시철도 2호선,Dongbaek,冬柏,일반역,,,35.161484,129.147897,부산교통공사,부산광역시 해운대구 해운대로 지하 522,051-678-6204,2020-06-05,5380000,경상남도 양산시
102,괘법르네시떼역,L4801,부산-김해경전철,Gwaebeop Renecite,掛法,일반역,,,35.16331100,128.9777370,부산-김해경전철㈜,부산광역시 사상구 광장로 9번,055-310-9602,2021-04-28,6260000,부산광역시
103,서부산유통지구역,L4801,부산-김해경전철,Seobusan Yutongjigu,西釜山 流通地區,일반역,,,35.16643500,128.9548070,부산-김해경전철㈜,부산광역시 강서구 유통단지 1로 57번길 7번,055-310-9603,2021-04-28,6260000,부산광역시
104,공항역,L4801,부산-김해경전철,Gimhae International Airport,控抗,일반역,,,35.17192900,128.9485740,부산-김해경전철㈜,부산광역시 강서구 공항진입로 165,055-310-9604,2021-04-28,6260000,부산광역시
105,덕두역,L4801,부산-김해경전철,Deokdu,德斗,일반역,,,35.18200600,128.9542170,부산-김해경전철㈜,부산광역시 강서구 경전철로 10,055-310-9605,2021-04-28,6260000,부산광역시
106,등구역,L4801,부산-김해경전철,Deunggu,登龜,일반역,,,35.19619400,128.9635510,부산-김해경전철㈜,부산광역시 강서구 낙동북로 294,055-310-9606,2021-04-28,6260000,부산광역시
107,대저역,L4801,부산-김해경전철,Daejeo,大猪,환승역,L4801+S2603,부산-김해경전철+부산도시철도 3호선,35.21305600,128.9606470,부산-김해경전철㈜,부산광역시 강서구 낙동북로 294,055-310-9607,2021-04-28,6260000,부산광역시
108,평강역,L4801,부산-김해경전철,Pyeonggang,平江,일반역,,,35.21404800,128.9507560,부산-김해경전철㈜,부산광역시 강서구 낙동북로203,055-310-9608,2021-04-28,6260000,부산광역시
109,대사역,L4801,부산-김해경전철,Daesa,大沙,일반역,,,35.21768600,128.9384230,부산-김해경전철㈜,부산광역시 강서구 낙동북로 82,055-310-9609,2021-04-28,6260000,부산광역시
110,불암역,L4801,부산-김해경전철,Buram,佛岩,일반역,,,35.22219200,128.9278750,부산-김해경전철㈜,경상남도 김해시 김해대로 2787,055-310-9610,2021-04-28,6260000,부산광역시
111,지내역,L4801,부산-김해경전철,Jinae,池內,일반역,,,35.22749200,128.9237820,부산-김해경전철㈜,경상남도 김해시 김해대로 2718,055-310-9611,2021-04-28,6260000,부산광역시
112,김해대학역,L4801,부산-김해경전철,Gimhae College,金海大學,일반역,,,35.22901500,128.9155610,부산-김해경전철㈜,경상남도 김해시 김해대로 2641,055-310-9612,2021-04-28,6260000,부산광역시
113,인제대역,L4801,부산-김해경전철,Inje Univ.,仁濟大,일반역,,,35.22810117,128.9017610,부산-김해경전철㈜,경상남도 김해시 김해대로 2515,055-310-9613,2021-04-28,6260000,부산광역시
114,김해시청역,L4801,부산-김해경전철,Gimhae City Hall,金海市廳,일반역,,,35.22707700,128.8904250,부산-김해경전철㈜,경상남도 김해시 김해대로 2408,055-310-9614,2021-04-28,6260000,부산광역시
115,부원역,L4801,부산-김해경전철,Buwon,府院,일반역,,,35.22648900,128.8839018,부산-김해경전철㈜,경상남도 김해시 김해대로 2350,055-310-9615,2021-04-28,6260000,부산광역시
116,봉황역,L4801,부산-김해경전철,Bonghwang,鳳凰,일반역,,,35.22726600,128.8743810,부산-김해경전철㈜,경상남도 김해시 김해대로 2249,055-310-9616,2021-04-28,6260000,부산광역시
117,수로왕릉역,L4801,부산-김해경전철,Royal Tomb of King Suro,首露王陵,일반역,,,35.23282400,128.8722070,부산-김해경전철㈜,경상남도 김해시 김해대로 2181,055-310-9617,2021-04-28,6260000,부산광역시
118,박물관역,L4801,부산-김해경전철,museum,博物館,일반역,,,35.24007200,128.8719050,부산-김해경전철㈜,경상남도 김해시 김해대로 2103,055-310-9618,2021-04-28,6260000,부산광역시
119,연지공원역,L4801,부산-김해경전철,Yeonji Park,蓮池公園,일반역,,,35.24965843,128.8692870,부산-김해경전철㈜,경상남도 김해시 해반천로 5,055-310-9619,2021-04-28,6260000,부산광역시
120,장신대역,L4801,부산-김해경전철,presbyterian Univ.,長神大,일반역,,,35.25954400,128.8672020,부산-김해경전철㈜,경상남도 김해시 해반천로 129,055-310-9620,2021-04-28,6260000,부산광역시
121,가야대역,L4801,부산-김해경전철,Kaya Univ.,加耶大,일반역,,,35.26678500,128.8650682,부산-김해경전철㈜,경상남도 김해시 해반천로 211,055-310-9621,2021-04-28,6260000,부산광역시
122,사상역,L4801,부산-김해경전철,Sasang,沙上,환승역,L4801+S2602,부산-김해경전철+부산도시철도 2호선,35.16230500,128.9857840,부산-김해경전철㈜,부산광역시 사상구 광장로 83,055-310-9601,2021-04-28,6260000,부산광역시
103,장기역,L4101,김포골드라인,Janggi,場基,일반역,,-,37.64405889,126.6690798,김포골드라인운영㈜,경기도 김포시 김포한강1로59,031-8048-1730,2021-04-15,4090000,경기도 김포시
104,운양역,L4101,김포골드라인,Unnyang,雲陽,일반역,,-,37.65376915,126.6838479,김포골드라인운영㈜,경기도 김포시 김포한강1로235,031-8048-1740,2021-04-15,4090000,경기도 김포시
105,걸포북변역,L4101,김포골드라인,Geolpo-Bukbyeon,傑浦北邊,일반역,,-,37.63164148,126.705778,김포골드라인운영㈜,경기도 김포시 김포대로1040,031-8048-1750,2021-04-15,4090000,경기도 김포시
106,사우(김포시청)역,L4101,김포골드라인,Sau (Gimpo City Hall),沙隅(金浦市廳),일반역,,-,37.62035224,126.7196954,김포골드라인운영㈜,경기도 김포시 김포대로852,031-8048-1760,2021-04-15,4090000,경기도 김포시
107,풍무역,L4101,김포골드라인,Pungmu,豊舞,일반역,,-,37.61243514,126.7324441,김포골드라인운영㈜,경기도 김포시 김포대로710,031-8048-1770,2021-04-15,4090000,경기도 김포시
108,고촌역,L4101,김포골드라인,Gochon,高忖,일반역,,-,37.60121656,126.7703242,김포골드라인운영㈜,경기도 김포시 고촌읍 김포대로350,031-8048-1780,2021-04-15,4090000,경기도 김포시
109,김포공항역,L4101,김포골드라인,Gimpo Airport,金浦空港,환승역,,"공항철도,서울교통공사5호선,서울교통공사9호선운영㈜",37.56233524,126.8019511,김포골드라인운영㈜,서울특별시 강서구 하늘길77,031-8048-1790,2021-04-15,4090000,경기도 김포시
205,시립미술관역,S2602,부산도시철도 2호선,Busan Museum of Art,市立美術館,일반역,,,35.168844,129.138933,부산교통공사,부산광역시 해운대구 해운대로 지하 396,051-678-6205,2020-06-05,5380000,경상남도 양산시
206,센텀시티역,S2602,부산도시철도 2호선,Centum City,Centum City,일반역,,,35.168827,129.131745,부산교통공사,부산광역시 해운대구 센텀남대로 지하 76,051-678-6206,2020-06-05,5380000,경상남도 양산시
207,민락역,S2602,부산도시철도 2호선,Millak,民樂,일반역,,,35.167228,129.121909,부산교통공사,부산광역시 수영구 수영로 지하 769,051-678-6207,2020-06-05,5380000,경상남도 양산시
208,수영역,S2602,부산도시철도 2호선,Suyeong,水營,환승역,S2602+S2603,부산도시철도 2호선+부산도시철도 3호선,35.165227,129.114713,부산교통공사,부산광역시 수영구 수영로 지하 677,051-678-6208,2020-06-05,5380000,경상남도 양산시
209,광안역,S2602,부산도시철도 2호선,Gwangan,廣安,일반역,,,35.157916,129.113168,부산교통공사,부산광역시 수영구 수영로 지하 576,051-678-6209,2020-06-05,5380000,경상남도 양산시
