"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3180000","3180000-102-1985-02673","19850829","","03","폐업","02","폐업","19910723","","","","0206783279","130.34","150033","서울특별시 영등포구 영등포동3가 3-9번지 ","","","황제","20010802000000","I","2018-08-31 23:59:59.0","룸살롱","191861.575138057    ","446286.56243312     ","룸살롱","4","7","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","130.34","","",""
"3180000","3180000-102-1985-02656","19850824","","03","폐업","02","폐업","20060623","","","","02 7612450","84.17","150895","서울특별시 영등포구 여의도동 54-6번지 영창상가 지하104호 ","","","모델","20020206000000","I","2018-08-31 23:59:59.0","룸살롱","193999.840415079    ","446201.591130575    ","룸살롱","2","4","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","84.17","","",""
"3180000","3180000-102-1985-02666","19850817","","03","폐업","02","폐업","19910319","","","","0206780136","111.02","150033","서울특별시 영등포구 영등포동3가 11-13번지 ","","","금정","20010802000000","I","2018-08-31 23:59:59.0","룸살롱","191867.349232032    ","446143.448045228    ","룸살롱","3","10","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","111.02","","",""
"3180000","3180000-102-1985-02697","19850802","","03","폐업","02","폐업","20090305","","","","0206752172","155.70","150033","서울특별시 영등포구 영등포동3가 23-6번지 ","","","앙코르","20010802000000","I","2018-08-31 23:59:59.0","스텐드바","191898.832800234    ","446197.178997025    ","스텐드바","3","10","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","155.7","","",""
"3180000","3180000-102-1985-02680","19850615","","03","폐업","02","폐업","19930402","","","","0206781561","181.30","150033","서울특별시 영등포구 영등포동3가 16-2번지 ","","","대학","20010802000000","I","2018-08-31 23:59:59.0","비어(바)살롱","191744.060478324    ","446293.067258591    ","비어(바)살롱","3","1","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","181.3","","",""
"3180000","3180000-102-1985-02671","19850325","","03","폐업","02","폐업","20011228","","","","02 7823132","108.90","150886","서울특별시 영등포구 여의도동 36-4번지 오륜지하1층12호 ","","","아리쓰리랑","20020201000000","I","2018-08-31 23:59:59.0","룸살롱","193500.284361195    ","446443.965496834    ","룸살롱","2","5","기타","지도","상수도전용","","","","","","","","","N","108.9","","",""
"3180000","3180000-102-1985-02701","19850314","","03","폐업","02","폐업","20131029","","","","02 7820202","218.93","150890","서울특별시 영등포구 여의도동 44-32번지 지하101102호 ","서울특별시 영등포구 여의대방로65길 지하 12 (여의도동 지하101102호)","","일등석","20121204143522","I","2018-08-31 23:59:59.0","룸살롱","193745.64337296     ","446380.254633325    ","룸살롱","3","5","기타","지도","상수도전용","","","","","","","","","N","218.93","","",""
"3180000","3180000-102-1986-02630","19860526","","03","폐업","02","폐업","20190527","","","","02 7809315","168.59","150890","서울특별시 영등포구 여의도동 44-13번지 충무빌딩지하67동 ","서울특별시 영등포구 여의대방로69길 7 (여의도동 충무빌딩지하67동)","07333","던힐","20190527155250","U","2019-05-29 02:40:00.0","룸살롱","193861.272368256    ","446387.375846863    ","룸살롱","","","","","","","","","","","","","","N","168.59","","",""
"3180000","3180000-102-1986-02626","19860515","","03","폐업","02","폐업","19930202","","","","0206783949","41.44","150033","서울특별시 영등포구 영등포동3가 12-16번지 ","","","부마","20010802000000","I","2018-08-31 23:59:59.0","룸살롱","191930.468893493    ","446172.195968674    ","룸살롱","5","7","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","41.44","","",""
"3180000","3180000-102-1986-02616","19860514","","03","폐업","02","폐업","19980716","","","","0206763166","175.98","150033","서울특별시 영등포구 영등포동3가 17-3번지 ","","","대벌","20020529000000","I","2018-08-31 23:59:59.0","룸살롱","191744.933385959    ","446261.85494635     ","룸살롱","2","8","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","175.98","","",""
"3180000","3180000-102-1989-02590","19890608","","03","폐업","02","폐업","20020109","","","","02","103.02","150889","서울특별시 영등포구 여의도동 43-3번지 홍우빌딩 213동 ","","","로비영상가요","20020131000000","I","2018-08-31 23:59:59.0","카바레","193844.169062846    ","446511.783285705    ","카바레","","","기타","기타","상수도전용","","","","","","","","","N","103.02","","",""
"3180000","3180000-102-1989-02627","19890518","","03","폐업","02","폐업","20050823","","","","02","146.20","150744","서울특별시 영등포구 여의도동 44-27번지 하남빌딩지하104105호 ","","","아마존","20050330000000","I","2018-08-31 23:59:59.0","룸살롱","193737.480223837    ","446434.303266393    ","룸살롱","0","0","","","","","","","","","","","","N","146.2","","",""
"3180000","3180000-102-1989-02664","19890418","","03","폐업","02","폐업","20130807","","","","02 7835155","180.74","150980","서울특별시 영등포구 여의도동 35-0번지 한국노총지하 ","서울특별시 영등포구 국제금융로6길 26 (여의도동한국노총지하)","07328","여명","20130807104334","I","2018-08-31 23:59:59.0","룸살롱","193474.240829093    ","446636.663614573    ","룸살롱","4","2","기타","지도","상수도전용","","","","","","","","","N","180.74","","",""
"3180000","3180000-102-1988-02663","19880303","","03","폐업","02","폐업","20020621","","","","02 6710046","456.91","150033","서울특별시 영등포구 영등포동3가 8-1번지 ","","","길손","20001121000000","I","2018-08-31 23:59:59.0","룸살롱","191650.262823467    ","446234.789725611    ","룸살롱","4","1","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","456.91","","",""
"3180000","3180000-102-1987-02638","19871222","","03","폐업","02","폐업","19930629","","","","0206762533","45.98","150033","서울특별시 영등포구 영등포동3가 10-38번지 ","","","꽃별","20010802000000","I","2018-08-31 23:59:59.0","룸살롱","191781.18013158     ","446113.432099923    ","룸살롱","2","4","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","45.98","","",""
"3180000","3180000-102-1987-02667","19871113","","03","폐업","02","폐업","20010507","","","","0226076326","212.98","150033","서울특별시 영등포구 영등포동3가 23-0번지 ","","","쥴리아나","20010509000000","I","2018-08-31 23:59:59.0","고고(디스코)클럽","191867.802894893    ","446236.821970936    ","고고(디스코)클럽","7","12","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","212.98","","",""
"3180000","3180000-102-1987-02740","19870925","","03","폐업","02","폐업","20010607","","","","02 6940649","291.40","150033","서울특별시 영등포구 영등포동3가 23-4번지 ","","","스페이스디스코텍","20010608000000","I","2018-08-31 23:59:59.0","고고(디스코)클럽","191908.917399434    ","446209.619601291    ","고고(디스코)클럽","12","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","291.4","","",""
"3180000","3180000-102-1987-02742","19870624","","03","폐업","02","폐업","20050106","","","","0226327117","450.21","150033","서울특별시 영등포구 영등포동3가 1-1번지 ","","","일번지카바레나이트","20041004000000","I","2018-08-31 23:59:59.0","카바레","192080.058234331    ","446227.622642402    ","카바레","12","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","450.21","","",""
"3180000","3180000-102-2020-00001","20200108","","01","영업/정상","01","영업","","","","","02  786 9961","277.77","150741","서울특별시 영등포구 여의도동 44-21번지 중앙빌딩 ","서울특별시 영등포구 국제금융로8길 19 중앙빌딩 지하1층 B117호 (여의도동)","07333","에이치(H)","20200108153535","I","2020-01-10 00:23:25.0","룸살롱","193678.695372375    ","446510.536954452    ","룸살롱","","","기타","","상수도전용","","","","","","","","","Y","277.77","","",""
"3180000","3180000-102-1986-02650","19860609","","01","영업/정상","01","영업","","","","","","165.01","150866","서울특별시 영등포구 양평동4가 27-4번지 지하1층 ","서울특별시 영등포구 양평로 77 (양평동4가 지하1층)","07212","맨하탄노래클럽","20181203124720","U","2018-12-05 02:40:00.0","룸살롱","190937.193617946    ","448136.422727206    ","룸살롱","","","","","","","","","","","","","","N","165.01","","",""
"3180000","3180000-102-1986-02716","19860526","","01","영업/정상","01","영업","","","","","0208471562","220.64","150837","서울특별시 영등포구 신길동 65-82번지 ","서울특별시 영등포구 영등포로 383 (신길동)","07318","타워링스탠드빠","20200423142436","U","2020-04-25 02:40:00.0","스텐드바","192940.397639512    ","445746.27002395     ","스텐드바","5","8","기타","지도","상수도전용","","","","","","","","","N","220.64","","",""
"3180000","3180000-102-2020-00002","20200528","","01","영업/정상","01","영업","","","","","","43.66","150890","서울특별시 영등포구 여의도동 44-12번지 고려빌딩지하 6호","서울특별시 영등포구 여의대방로67길 8 고려빌딩 (여의도동)","07333","해피","20200528154736","I","2020-05-30 00:23:39.0","기타","193839.302798329    ","446370.230571887    ","기타","","","","","","","","","","","","","","Y","43.66","","",""
"3180000","3180000-102-2018-00002","20180816","","01","영업/정상","01","영업","","","","","","75.37","150891","서울특별시 영등포구 여의도동 45-14번지 동북빌딩(지하1층) B102호","서울특별시 영등포구 국제금융로8길 27-9 동북빌딩 B102호 (여의도동)","07332","조이","20180816134348","I","2018-08-31 23:59:59.0","룸살롱","193636.768779761    ","446396.975636444    ","룸살롱","","","기타","","상수도전용","","","","","","","","","Y","75.37","","",""
"3180000","3180000-102-2001-14137","20011210","","01","영업/정상","01","영업","","","","","0226356403","63.91","150810","서울특별시 영등포구 당산동6가 338-5번지 ","서울특별시 영등포구 양평로 66 (당산동6가)","07222","버디","20190115135140","U","2019-01-17 02:40:00.0","룸살롱","191059.231356416    ","448111.271366342    ","룸살롱","0","0","","","","","","","","","","","","N","63.91","","",""
"3180000","3180000-102-2003-00010","20030829","","01","영업/정상","01","영업","","","","","02  783 1046","243.17","150890","서울특별시 영등포구 여의도동 44-13번지 충무빌딩 지하45호 ","서울특별시 영등포구 여의대방로69길 지하 7 45호 (여의도동 충무빌딩)","","홀릭","20161103163726","I","2018-08-31 23:59:59.0","룸살롱","193861.272368256    ","446387.375846863    ","룸살롱","0","0","","","","","","","","","","","","N","243.17","","",""
"3180000","3180000-102-2003-00009","20030811","","01","영업/정상","01","영업","","","","","","94.45","150033","서울특별시 영등포구 영등포동3가 17-6번지 ","서울특별시 영등포구 영중로8길 17 (영등포동3가)","07302","팝콘","20110617173313","I","2018-08-31 23:59:59.0","간이주점","191756.486672265    ","446243.56479259     ","간이주점","","","","","","","","","","","","","","N","94.45","","",""
"3180000","3180000-102-2003-00007","20030428","","01","영업/정상","01","영업","","","","","02 7837348","84.28","150891","서울특별시 영등포구 여의도동 45-20번지 동북빌딩 205206호 ","서울특별시 영등포구 국제금융로8길 27-9 (여의도동 동북빌딩 205206호)","07332","렛츠고","20170727163948","I","2018-08-31 23:59:59.0","룸살롱","193657.079889411    ","446371.108165276    ","룸살롱","","","","","","","","","","","","","","N","84.28","","",""
"3180000","3180000-102-2003-00006","20030218","","01","영업/정상","01","영업","","","","","0226720784","99.15","150810","서울특별시 영등포구 당산동6가 338-4번지 (지1층) ","서울특별시 영등포구 양평로 64-1 (당산동6가(지1층))","07222","마이노래시대","20170630101821","I","2018-08-31 23:59:59.0","간이주점","191061.809013235    ","448120.365307305    ","간이주점","0","0","","","","","","","","","","","","N","99.15","","",""
