연도,학교급,학교세부유형,고등학교유형,시도,행정구,교육지원청,학교명,본분교,학교상태,설립,남녀공학,우편번호,도로명주소,연락처,팩스번호,홈페이지
2020,초등학교,초등학교,,대구,달서구,남부,대구장기초등학교,본교,기존(원)교,공립,,426-86 ,대구광역시 달서구 장기로 280 . 대구장기초등학교 (장기동 813-3),053-234-4173,053-521-0140,http://www.dgjanggi.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구장동초등학교,본교,기존(원)교,공립,,426-87 ,대구광역시 달서구 달구벌대로304길 112 (장기동),053-234-4475,053-234-4550,http://dgjangdong.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구장산초등학교,본교,기존(원)교,공립,,426-30 ,대구광역시 달서구 장산로 30 (용산동),053-234-3902,053-234-3903,http://www.daegu-jangsan.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구장성초등학교,본교,기존(원)교,공립,,426-36 ,대구광역시 달서구 달구벌대로 1429-11 . 대구장성초등학교 (장기동. 대구장성초등학교),053-234-4567,053-234-4619,http://www.jangsung.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구조암초등학교,본교,기존(원)교,공립,,427-58 ,대구광역시 달서구 조암로5길 19 (월성동),053-234-5064,053-639-6478,http://joam.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구죽전초등학교,본교,기존(원)교,공립,,426-38 ,대구광역시 달서구 죽전길 127 죽전초등학교 (죽전동),053-234-1771,053-553-7979,http://www.jukjeon.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구진월초등학교,본교,기존(원)교,공립,,428-00 ,대구광역시 달서구 진천로4길 32 (진천동. 대구진월초등학교),053-234-2385,053-634-8484,http://www.daegu-jw.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구진천초등학교,본교,기존(원)교,공립,,427-70 ,대구광역시 달서구 상화로9길 65 (진천동. 진천초등학교),053-234-1564,053-634-5028,http://www.jincheon.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구파호초등학교,본교,기존(원)교,공립,,427-07 ,대구광역시 달서구 달서대로109안길 76 . 대구파호초등학교 (호산동),053-234-4103,053-591-7034,http://www.paho.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구학산초등학교,본교,기존(원)교,공립,,427-26 ,대구광역시 달서구 월성로 76 . 대구학산초등학교 (월성동),053-234-2455,053-643-7735,http://www.dghaksan.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구한샘초등학교,본교,기존(원)교,공립,,427-60 ,대구광역시 달서구 월배로11길 42 (대천동),053-234-5283,053-637-2507,http://www.hansaem.es.kr/index.do
2020,초등학교,초등학교,,대구,달서구,남부,대구한솔초등학교,본교,기존(원)교,공립,,427-61 ,대구광역시 달서구 조암남로 172-13 (유천동),053-234-5500,053-634-3494,http://www.dghansol.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구한실초등학교,본교,신설(원)교,공립,,428-29 ,대구광역시 달서구 한실로6길 108 . 대구한실초등학교 (대곡동),053-234-5890,053-641-5890,http://www.hansil.es.kr
2020,초등학교,초등학교,,대구,달서구,남부,대구호산초등학교,본교,기존(원)교,공립,,427-09 ,대구광역시 달서구 달서대로109길 116 (호산동. 대구호산초등학교),053-234-4757,053-584-7510,http://www.ho-san.es.kr/
2020,초등학교,초등학교,,대구,달서구,남부,효성초등학교,본교,기존(원)교,사립,,427-48 ,대구광역시 달서구 송현로 81 . 효성초등학교 (송현동),053-720-5588,053-720-5555,http://dg-hyoseong.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구가창초등학교,본교,기존(원)교,공립,,429-38 ,대구광역시 달성군 가창면 가창로 640 (가창면),053-235-1130,053-767-0330,http://www.gachang.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구강림초등학교,본교,기존(원)교,공립,,429-74 ,대구광역시 달성군 옥포읍 돌미로 15 (옥포읍),053-235-2184,053-611-1984,http://www.dggangrim.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구구지초등학교,본교,기존(원)교,공립,,430-10 ,대구광역시 달성군 구지면 창리로11길 45-11 (구지면),053-235-0702,053-614-0680,http://www.guji.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구금계초등학교,본교,기존(원)교,공립,,429-69 ,대구광역시 달성군 옥포읍 금계길 55 (옥포읍. 대구금계초등학교),053-235-0348,053-614-1676,http://www.taegu-kg.es.kr/
2020,초등학교,초등학교,,대구,달성군,달성,대구금포초등학교,본교,기존(원)교,공립,,429-74 ,대구광역시 달성군 논공읍 금포초등길 28 (논공읍. 대구금포초등학교),053-235-0440,053-616-3775,http://www.kumpo.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구남동초등학교,본교,기존(원)교,공립,,429-85 ,대구광역시 달성군 논공읍 논공로 258 (논공읍),053-235-1210,053-615-6234,http://www.tgnamdong.es.kr/
2020,초등학교,초등학교,,대구,달성군,달성,대구논공초등학교,본교,기존(원)교,공립,,429-78 ,대구광역시 달성군 논공읍 논공로7길 41 (논공읍. 대구논공초등학교),053-235-1706,053-235-1709,http://www.nongong.es.kr/
2020,초등학교,초등학교,,대구,달성군,달성,대구다사초등학교,본교,기존(원)교,공립,,429-09 ,대구광역시 달성군 다사읍 다사로 86 . 대구다사초등학교 (다사읍),053-235-0805,053-591-1045,http://www.dasa.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구대실초등학교,본교,기존(원)교,공립,,429-19 ,대구광역시 달성군 다사읍 대실역남로1길 31 (다사읍),053-235-2280,053-583-2352,http://www.daesil.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구도림초등학교,본교,기존(원)교,공립,,429-25 ,대구광역시 달성군 다사읍 서재로26길 94 . 도림초등학교 (다사읍. 대구도림초등학교),053-235-1688,053-592-1693,http://www.dg-dorim.es.kr/
2020,초등학교,초등학교,,대구,달성군,달성,대구동곡초등학교,본교,기존(원)교,공립,,429-03 ,대구광역시 달성군 하빈면 달구벌대로55길 104-4 (하빈면),053-235-0781,053-583-0789,http://www.daegudonggok.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구매곡초등학교,본교,기존(원)교,공립,,429-12 ,대구광역시 달성군 다사읍 대실역북로3길 6 . 대구매곡초등학교 (다사읍),053-235-1990,053-585-8369,http://www.maegok.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구명곡초등학교,본교,기존(원)교,공립,,429-59 ,대구광역시 달성군 화원읍 명곡로 40 (화원읍. 명곡초등학교),053-235-1469,053-638-8305,http://www.myeonggok.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구반송초등학교,본교,기존(원)교,공립,,429-77 ,대구광역시 달성군 옥포읍 용연사길 5 . 반송초등학교 (옥포읍. 반송초등학교),053-235-0398,053-617-7713,http://www.pansong.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구북동초등학교,본교,기존(원)교,공립,,429-78 ,대구광역시 달성군 논공읍 논공로11길 18 . 대구북동초등학교 (논공읍),053-235-0493,053-616-4819,http://www.bukdong.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구비슬초등학교,본교,기존(원)교,공립,,430-15 ,대구광역시 달성군 유가읍 테크노북로 144 (유가읍. 대구비슬초등학교),053-235-2405,053-614-6531,http://www.dgbiseul.es.kr/
2020,초등학교,초등학교,,대구,달성군,달성,대구서동초등학교,본교,기존(원)교,공립,,429-29 ,대구광역시 달성군 다사읍 서재로7길 55 (다사읍),053-233-5770,053-584-9864,http://www.dgseodong.es.kr/
2020,초등학교,초등학교,,대구,달성군,달성,대구서재초등학교,본교,기존(원)교,공립,,429-27 ,대구광역시 달성군 다사읍 서재로 100 (다사읍),053-235-0909,053-585-5804,http://www.seojae.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구세천초등학교,본교,기존(원)교,공립,,429-30 ,대구광역시 달성군 다사읍 세천로 182-9 (다사읍),053-235-2473,053-584-7933,http://www.dgsecheon.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구세현초등학교,본교,기존(원)교,공립,,430-08 ,대구광역시 달성군 구지면 국가산단대로66길 10 (구지면),053-233-5500,053-614-5371,http://www.dgsehyun.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구옥포초등학교,본교,기존(원)교,공립,,429-70 ,대구광역시 달성군 옥포읍 비슬로 2220 (옥포읍. 옥포초등학교),053-235-0303,053-614-1869,http://www.tgokpo.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구왕선초등학교,본교,기존(원)교,공립,,429-14 ,대구광역시 달성군 다사읍 대실역북로 93 (다사읍. 왕선초등학교),053-235-1901,053-584-7671,http://www.wangseon.es.kr/
2020,초등학교,초등학교,,대구,달성군,달성,대구용계초등학교,본교,기존(원)교,공립,,429-33 ,대구광역시 달성군 가창면 가창로221길 1 (가창면),053-235-1055,053-767-4990,http://www.yongkye.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구유가초등학교,본교,기존(원)교,공립,,430-19 ,대구광역시 달성군 유가읍 테크노대로5길 34 (유가읍. 대구유가초등학교),053-235-2585,053-615-0580,http://www.yuga.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구죽곡초등학교,본교,기존(원)교,공립,,429-18 ,대구광역시 달성군 다사읍 죽곡1길 18 (다사읍.대구죽곡초등학교),053-235-1360,053-592-1360,http://dg-jukgok.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구천내초등학교,본교,기존(원)교,공립,,429-50 ,대구광역시 달성군 화원읍 성천로 192 (화원읍. 천내초등학교),053-235-1543,053-631-4025,http://www.chonnae.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구포산초등학교,본교,기존(원)교,공립,,429-95 ,대구광역시 달성군 현풍읍 테크노북로 80 (현풍읍. 대구포산초등학교),053-233-5564,053-611-4284,http://www.dgposan.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구하빈초등학교,본교,기존(원)교,공립,,429-02 ,대구광역시 달성군 하빈면 하빈로 391-1 . 하빈초등학교 (하빈면),053-235-1004,053-582-7859,http://www.habin.es.kr/
2020,초등학교,초등학교,,대구,달성군,달성,대구현풍초등학교,본교,기존(원)교,공립,,429-97 ,대구광역시 달성군 현풍읍 비슬로134길 167-6 (현풍읍. 현풍초등학교),053-235-0584,053-614-9198,http://www.hyenpung.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구화남초등학교,본교,기존(원)교,공립,,429-60 ,대구광역시 달성군 화원읍 명천로 181 . 대구화남초등학교 (화원읍),053-235-1272,053-639-2015,http://www.hwanam.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구화동초등학교,본교,기존(원)교,공립,,429-66 ,대구광역시 달성군 화원읍 성암로 38 (화원읍. 대구화동초등학교),053-235-1772,053-643-7870,http://dghwadong.es.kr
2020,초등학교,초등학교,,대구,달성군,달성,대구화원초등학교,본교,기존(원)교,공립,,429-62 ,대구광역시 달성군 화원읍 비슬로 2580 (화원읍. 대구화원초등학교),053-235-0205,053-635-8857,http://www.hwawon.es.kr/
2020,초등학교,초등학교,,인천,중구,남부,인성초등학교,본교,기존(원)교,사립,,223-15 ,인천광역시 중구 신포로39번길 42 (송학동2가),032-772-2239,032-764-1986,http://insunges.icees.kr
2020,초등학교,초등학교,,인천,중구,남부,인천공항초등학교,본교,기존(원)교,공립,,223-70 ,인천광역시 중구 신도시남로 43 (운서동. 공항초등학교),032-752-2072,032-752-2078,http://gonghang-e.icees.kr
2020,초등학교,초등학교,,인천,중구,남부,인천삼목초등학교,본교,기존(원)교,공립,,223-65 ,인천광역시 중구 신도시북로 42 (운서동. 인천삼목초등학교),032-746-2812,032-746-2814,http://sm.icees.kr
2020,초등학교,초등학교,,인천,중구,남부,인천송월초등학교,본교,기존(원)교,공립,,223-09 ,인천광역시 중구 자유공원로 106-8 . 인천송월초등학교 (전동. 인천송월초등학교),032-764-1901,032-764-3818,http://songwol.icees.kr/main.do
2020,초등학교,초등학교,,인천,중구,남부,인천신광초등학교,본교,기존(원)교,공립,,223-30 ,인천광역시 중구 인중로 63 (신흥동3가. 신광초등학교),032-882-0474,032-881-8341,http://skes.icees.kr
2020,초등학교,초등학교,,인천,중구,남부,인천신선초등학교,본교,기존(원)교,공립,,223-34 ,인천광역시 중구 축항대로291번길 33 (신흥동3가. 신선초등학교),032-886-3426,032-886-3429,http://sinsun.icees.kr
2020,초등학교,초등학교,,인천,중구,남부,인천신흥초등학교,본교,기존(원)교,공립,,223-21 ,인천광역시 중구 제물량로 134 (답동. 인천신흥초등학교),032-629-0440,032-764-0403,http://icsh.icees.kr
2020,초등학교,초등학교,,인천,중구,남부,인천연안초등학교,본교,기존(원)교,공립,,223-48 ,인천광역시 중구 연안부두로33번길 53 . 인천연안초등학교 (항동7가),032-883-6794,032-887-7500,http://yonan.icees.kr
2020,초등학교,초등학교,,인천,중구,남부,인천영종초등학교,본교,기존(원)교,공립,,224-06 ,인천광역시 중구 하늘달빛로 133 . 인천영종초등학교 (중산동),032-627-9880,032-746-0998,http://yj.icees.kr/
2020,초등학교,초등학교,,인천,중구,남부,인천영종초등학교금산분교장,분교장,기존(원)교,공립,,223-56 ,인천광역시 중구 백운로414번길 63-50 (운북동. 금산초등학교),032-746-0014,032-746-0289,http://www.yj.icees.kr/
2020,초등학교,초등학교,,인천,중구,남부,인천용유초등학교,본교,기존(원)교,공립,,223-84 ,인천광역시 중구 남북로87번길 4 (남북동. 용유초등학교),032-746-7595,032-746-7597,http://yongyu.icees.kr/main.do
2020,초등학교,초등학교,,인천,중구,남부,인천용유초등학교무의분교장,분교장,기존(원)교,공립,,223-87 ,인천광역시 중구 대무의로 302-17 (무의동. 용유초등학교무의분교),032-752-3442,032-752-3449,http://yongyu.icees.kr
2020,초등학교,초등학교,,인천,중구,남부,인천운남초등학교,본교,기존(원)교,공립,,223-72 ,인천광역시 중구 운남서로 38 (운남동. 운남초등학교),032-746-2190,032-746-2199,http://woonnam.icees.kr/
